source,record_id,title,year,venue,doi,cited_by_count,query_seed,relevance_note
Crossref,https://doi.org/10.1109/roman.1996.568748,Fail-safe human/robot contact in the safety space,,Proceedings 5th IEEE International Workshop on Robot and Human Communication. RO-MAN'96 TSUKUBA,10.1109/roman.1996.568748,38,contact dynamics learning safety robot manipulation,safe;contact;robot;manipulation
Crossref,https://doi.org/10.1109/tro.2022.3154715,Safe Active Dynamics Learning and Control: A Sequential Exploration–Exploitation Framework,2022,IEEE Transactions on Robotics,10.1109/tro.2022.3154715,37,safe model based exploration robotics,safe;exploration;robot;control
Crossref,https://doi.org/10.1007/s10846-019-01048-4,Cooperative Aerial Manipulation with Decentralized Adaptive Force-Consensus Control,2020,Journal of Intelligent &amp; Robotic Systems,10.1007/s10846-019-01048-4,37,robot manipulation force limit exploration,exploration;robot;control;manipulation
Crossref,https://doi.org/10.1177/0278364915594474,Pre- and post-contact policy decomposition for planar contact manipulation under uncertainty,2016,The International Journal of Robotics Research,10.1177/0278364915594474,37,safe exploration robotics contact rich manipulation,safe;contact;exploration;robot;manipulation
Crossref,https://doi.org/10.1061/40476(299)45,Robotics Challenges for Robotic and Human Mars Exploration,2000,Robotics 2000,10.1061/40476(299)45,36,safe set expansion robotics exploration,safe;exploration;robot
Crossref,https://doi.org/10.1109/lra.2022.3159163,Adaptive Compliant Skill Learning for Contact-Rich Manipulation With Human in the Loop,2022,IEEE Robotics and Automation Letters,10.1109/lra.2022.3159163,35,contact dynamics learning safety robot manipulation,safe;contact;robot;manipulation
Crossref,https://doi.org/10.1007/978-94-011-4120-8_15,Vehicle Wheel-Ground Contact Angle Estimation: With Application to Mobile Robot Traction Control,2000,Advances in Robot Kinematics,10.1007/978-94-011-4120-8_15,35,safe control robot contact constraints,safe;contact;robot;constraint;control
Crossref,https://doi.org/10.1109/robot.1986.1087522,An exploration of sensorless manipulation,1986,Proceedings. 1986 IEEE International Conference on Robotics and Automation,10.1109/robot.1986.1087522,35,safe exploration robotics contact rich manipulation,safe;contact;exploration;robot;manipulation
Crossref,https://doi.org/10.1109/tcds.2023.3275217,Passive Model-Predictive Impedance Control for Safe Physical Human–Robot Interaction,2024,IEEE Transactions on Cognitive and Developmental Systems,10.1109/tcds.2023.3275217,34,safe physical interaction robot exploration,safe;exploration;robot;control
Crossref,https://doi.org/10.1109/icra46639.2022.9811698,Provably Safe Deep Reinforcement Learning for Robotic Manipulation in Human Environments,2022,2022 International Conference on Robotics and Automation (ICRA),10.1109/icra46639.2022.9811698,34,safe exploration robotics contact rich manipulation,safe;contact;exploration;robot;manipulation
Crossref,https://doi.org/10.1109/iros.2016.7759419,Coordinated compliance control of dual-arm robot for payload manipulation: Master-slave and shared force control,2016,2016 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),10.1109/iros.2016.7759419,34,robot manipulation force limit exploration,exploration;robot;control;manipulation
Crossref,https://doi.org/10.1016/j.arcontrol.2024.100948,"Learning safe control for multi-robot systems: Methods, verification, and open challenges",2024,Annual Reviews in Control,10.1016/j.arcontrol.2024.100948,33,safe active learning robot control constraints,safe;robot;constraint;control
Crossref,https://doi.org/10.1109/lra.2023.3254860,Sim-to-Real Surgical Robot Learning and Autonomous Planning for Internal Tissue Points Manipulation Using Reinforcement Learning,2023,IEEE Robotics and Automation Letters,10.1109/lra.2023.3254860,33,contact dynamics learning safety robot manipulation,safe;contact;robot;manipulation
Crossref,https://doi.org/10.1109/lra.2020.3010462,Describing Physics <i>For</i> Physical Reasoning: Force-Based Sequential Manipulation Planning,2020,IEEE Robotics and Automation Letters,10.1109/lra.2020.3010462,33,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.1016/j.strusafe.2019.04.003,Model-free reinforcement learning with model-based safe exploration: Optimizing adaptive recovery process of infrastructure systems,2019,Structural Safety,10.1016/j.strusafe.2019.04.003,33,safe model based exploration robotics,safe;exploration;robot
Crossref,https://doi.org/10.1016/j.neucom.2022.11.006,Safe reinforcement learning for affine nonlinear systems with state constraints and input saturation using control barrier functions,2023,Neurocomputing,10.1016/j.neucom.2022.11.006,32,safe active learning robot control constraints,safe;robot;barrier;constraint;control
Crossref,https://doi.org/10.1109/lra.2022.3142903,Passivity-Based Adaptive Force-Impedance Control for Modular Multi-Manual Object Manipulation,2022,IEEE Robotics and Automation Letters,10.1109/lra.2022.3142903,32,robot manipulation force limit exploration,exploration;robot;control;manipulation
Crossref,https://doi.org/10.1109/hri.2016.7451840,Safe human-robot cooperation with high-payload robots in industrial applications,2016,2016 11th ACM/IEEE International Conference on Human-Robot Interaction (HRI),10.1109/hri.2016.7451840,32,safe physical interaction robot exploration,safe;exploration;robot
Crossref,https://doi.org/10.1109/iros.2011.6094403,Whole-body contact manipulation using tactile information for the nursing-care assistant robot RIBA,2011,2011 IEEE/RSJ International Conference on Intelligent Robots and Systems,10.1109/iros.2011.6094403,31,tactile exploration safe robot manipulation,safe;contact;exploration;robot;tactile
Crossref,https://doi.org/10.1016/j.robot.2007.09.018,Recognition of in-hand manipulation using contact state transition for multifingered robot hand control,2008,Robotics and Autonomous Systems,10.1016/j.robot.2007.09.018,31,control barrier functions robot contact manipulation,contact;robot;barrier;control;manipulation
Crossref,https://doi.org/10.1109/lra.2024.3349917,Safe Control for Navigation in Cluttered Space Using Multiple Lyapunov-Based Control Barrier Functions,2024,IEEE Robotics and Automation Letters,10.1109/lra.2024.3349917,30,control barrier functions robot contact manipulation,safe;contact;robot;barrier;control
Crossref,https://doi.org/10.1109/lra.2022.3142743,Sablas: Learning Safe Control for Black-Box Dynamical Systems,2022,IEEE Robotics and Automation Letters,10.1109/lra.2022.3142743,30,safe active learning robot control constraints,safe;robot;constraint;control
Crossref,https://doi.org/10.1109/lra.2021.3084880,Zero-Shot Sim-to-Real Transfer of Tactile Control Policies for Aggressive Swing-Up Manipulation,2021,IEEE Robotics and Automation Letters,10.1109/lra.2021.3084880,30,tactile exploration safe robot manipulation,safe;exploration;robot;tactile;control
Crossref,https://doi.org/10.15607/rss.2020.xvi.047,A Global Quasi-Dynamic Model for Contact-Trajectory Optimization in Manipulation,2020,Robotics: Science and Systems XVI,10.15607/rss.2020.xvi.047,30,safe exploration robotics contact rich manipulation,safe;contact;exploration;robot;manipulation
Crossref,https://doi.org/10.1109/ccta.2018.8511471,Boolean Composability of Constraints and Control Synthesis for Multi-Robot Systems via Nonsmooth Control Barrier Functions,2018,2018 IEEE Conference on Control Technology and Applications (CCTA),10.1109/ccta.2018.8511471,30,control barrier functions robot contact manipulation,contact;robot;barrier;constraint;control
Crossref,https://doi.org/10.1109/tmrb.2023.3237924,Safe Manipulation in Robotic Surgery Using Compliant Constant-Force Mechanism,2023,IEEE Transactions on Medical Robotics and Bionics,10.1109/tmrb.2023.3237924,29,robot manipulation force limit exploration,safe;exploration;robot;manipulation
Crossref,https://doi.org/10.3389/frobt.2021.740460,Persistent Object Search and Surveillance Control With Safety Certificates for Drone Networks Based on Control Barrier Functions,2021,Frontiers in Robotics and AI,10.3389/frobt.2021.740460,29,control barrier functions robot contact manipulation,safe;contact;robot;barrier;control
Crossref,https://doi.org/10.1080/01691864.2015.1033461,Safe and efficient motion planning of multiple mobile robots based on artificial potential for human behavior and robot congestion,2015,Advanced Robotics,10.1080/01691864.2015.1033461,29,safe model based exploration robotics,safe;exploration;robot
Crossref,https://doi.org/10.1016/j.robot.2014.12.014,Support relation analysis and decision making for safe robotic manipulation tasks,2015,Robotics and Autonomous Systems,10.1016/j.robot.2014.12.014,29,safe exploration robotics contact rich manipulation,safe;contact;exploration;robot;manipulation
Crossref,https://doi.org/10.1109/icra.2011.5980549,Modular state-based behavior control for safe human-robot interaction: A lightweight control architecture for a lightweight robot,2011,2011 IEEE International Conference on Robotics and Automation,10.1109/icra.2011.5980549,29,safe control robot contact constraints,safe;contact;robot;constraint;control
Crossref,https://doi.org/10.15607/rss.2025.xxi.052,Reactive Diffusion Policy: Slow-Fast Visual-Tactile Policy Learning for Contact-Rich Manipulation,2025,Robotics: Science and Systems XXI,10.15607/rss.2025.xxi.052,28,contact rich manipulation safety verification,safe;contact;tactile;manipulation
Crossref,https://doi.org/10.1109/lra.2023.3333699,Enhancing Dexterity in Robotic Manipulation via Hierarchical Contact Exploration,2024,IEEE Robotics and Automation Letters,10.1109/lra.2023.3333699,28,robot manipulation force limit exploration,contact;exploration;robot;manipulation
Crossref,https://doi.org/10.1109/lra.2023.3264759,TacGNN: Learning Tactile-Based In-Hand Manipulation With a Blind Robot Using Hierarchical Graph Neural Network,2023,IEEE Robotics and Automation Letters,10.1109/lra.2023.3264759,28,tactile exploration safe robot manipulation,safe;exploration;robot;tactile;manipulation
Crossref,https://doi.org/10.1109/tro.2023.3341570,Multirobot Adversarial Resilience Using Control Barrier Functions,2024,IEEE Transactions on Robotics,10.1109/tro.2023.3341570,27,control barrier functions robot contact manipulation,contact;robot;barrier;control;manipulation
Crossref,https://doi.org/10.1109/icra48891.2023.10160327,Demonstration-Guided Reinforcement Learning with Efficient Exploration for Task Automation of Surgical Robot,2023,2023 IEEE International Conference on Robotics and Automation (ICRA),10.1109/icra48891.2023.10160327,27,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.1109/lra.2022.3182544,Safe Control Synthesis With Uncertain Dynamics and Constraints,2022,IEEE Robotics and Automation Letters,10.1109/lra.2022.3182544,27,safe active learning robot control constraints,safe;robot;constraint;control
Crossref,https://doi.org/10.1109/lra.2022.3187276,Variable Impedance Skill Learning for Contact-Rich Manipulation,2022,IEEE Robotics and Automation Letters,10.1109/lra.2022.3187276,27,contact dynamics learning safety robot manipulation,safe;contact;robot;manipulation
Crossref,https://doi.org/10.1109/lra.2021.3061308,Improved Learning of Robot Manipulation Tasks Via Tactile Intrinsic Motivation,2021,IEEE Robotics and Automation Letters,10.1109/lra.2021.3061308,27,tactile exploration safe robot manipulation,safe;exploration;robot;tactile;manipulation
Crossref,https://doi.org/10.1007/s10846-019-01109-8,Compliance Control for Robot Manipulation in Contact with a Varied Environment Based on a New Joint Torque Controller,2020,Journal of Intelligent &amp; Robotic Systems,10.1007/s10846-019-01109-8,27,control barrier functions robot contact manipulation,contact;robot;barrier;control;manipulation
Crossref,https://doi.org/10.1016/j.robot.2015.05.009,Incremental algorithms for Safe and Reachable Frontier Detection for robot exploration,2015,Robotics and Autonomous Systems,10.1016/j.robot.2015.05.009,27,safe model based exploration robotics,safe;exploration;robot
Crossref,https://doi.org/10.1109/acc.2015.7170779,Safe exploration: Addressing various uncertainty levels in human robot interactions,2015,2015 American Control Conference (ACC),10.1109/acc.2015.7170779,27,safe physical interaction robot exploration,safe;exploration;robot
